f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
4163.07666,4195.384277,4142.563965,4078.974365,4174.871582,4215.384277,4191.794922,4193.333008,4171.794922,4191.281738,4121.025391,4160,4237.94873,4165.12793
4175.384277,4229.230469,4203.589844,4105.641113,4207.179199,4201.025391,4202.05127,4175.897461,4164.102539,4194.871582,4132.820313,4181.025391,4253.846191,4169.230469
4167.692383,4233.333008,4166.666504,4116.410156,4194.871582,4174.358887,4183.589844,4143.589844,4170.256348,4191.281738,4143.589844,4178.974121,4261.025391,4168.717773
4164.615234,4212.820313,4183.589844,4099.487305,4185.641113,4182.563965,4183.07666,4148.205078,4174.871582,4190.256348,4141.025391,4177.94873,4242.05127,4168.205078
4164.102539,4226.153809,4178.974121,4117.436035,4192.307617,4192.307617,4188.205078,4180.512695,4169.230469,4192.820313,4138.461426,4184.615234,4252.307617,4174.871582
4166.153809,4241.025391,4168.717773,4135.897461,4188.717773,4176.410156,4171.281738,4168.717773,4166.666504,4192.307617,4138.461426,4170.256348,4269.230469,4180
4195.897461,4241.538574,4237.94873,4158.461426,4192.307617,4180,4186.153809,4163.589844,4182.563965,4192.820313,4143.589844,4185.641113,4277.94873,4184.615234
4215.384277,4258.974121,4195.897461,4201.538574,4183.589844,4189.743652,4197.94873,4192.820313,4207.692383,4193.846191,4155.897461,4198.974121,4298.974121,4191.281738
4219.487305,4259.487305,4212.307617,4215.384277,4190.769043,4177.94873,4203.07666,4198.461426,4204.615234,4193.333008,4154.358887,4205.12793,4300,4194.871582
4210.256348,4240.512695,4206.666504,4220,4191.281738,4174.871582,4203.589844,4191.281738,4192.307617,4192.820313,4151.281738,4202.05127,4280.512695,4189.743652
4201.538574,4226.666504,4133.846191,4234.871582,4189.743652,4180,4196.410156,4193.846191,4208.717773,4192.820313,4150.769043,4182.05127,4278.461426,4176.922852
4216.922852,4221.538574,4170.769043,4228.717773,4200.512695,4176.922852,4195.897461,4186.153809,4219.487305,4191.794922,4138.974121,4192.820313,4297.436035,4170.769043
4207.179199,4219.487305,4143.07666,4199.487305,4174.871582,4175.384277,4177.94873,4169.743652,4216.922852,4189.743652,4139.487305,4190.256348,4308.717773,4180.512695
4189.230469,4210.256348,4155.897461,4170.256348,4182.05127,4184.615234,4185.641113,4177.94873,4222.563965,4192.820313,4160.512695,4191.794922,4293.846191,4189.230469
4187.179199,4213.333008,4192.820313,4153.846191,4195.897461,4193.333008,4199.487305,4191.281738,4224.615234,4194.358887,4163.589844,4204.102539,4269.230469,4173.333008
4180.512695,4230.256348,4164.102539,4149.230469,4189.230469,4188.205078,4192.820313,4187.179199,4214.871582,4192.307617,4143.07666,4184.102539,4269.743652,4153.846191
4179.487305,4228.717773,4204.615234,4134.358887,4205.641113,4177.94873,4197.94873,4176.410156,4198.974121,4192.307617,4134.871582,4178.461426,4273.333008,4151.794922
4167.692383,4223.07666,4195.384277,4117.94873,4187.179199,4178.974121,4184.615234,4180.512695,4188.205078,4193.846191,4141.538574,4176.410156,4270.256348,4151.281738
4164.615234,4235.384277,4231.794922,4130.769043,4188.205078,4190.769043,4193.333008,4205.12793,4186.153809,4193.846191,4146.153809,4183.07666,4284.615234,4155.384277
4168.205078,4227.692383,4246.666504,4135.897461,4204.102539,4193.333008,4211.794922,4205.641113,4193.333008,4192.820313,4146.666504,4188.205078,4275.897461,4160.512695
4160.512695,4210.769043,4173.846191,4118.461426,4191.794922,4183.589844,4195.384277,4189.743652,4197.436035,4192.307617,4147.692383,4164.102539,4246.666504,4157.94873
4168.717773,4217.436035,4216.410156,4112.820313,4193.333008,4181.025391,4189.743652,4197.436035,4193.846191,4193.333008,4154.871582,4177.94873,4257.436035,4165.12793
4158.974121,4215.897461,4188.717773,4123.589844,4179.487305,4175.384277,4181.538574,4193.846191,4175.384277,4191.794922,4148.717773,4176.922852,4277.436035,4168.205078
4142.05127,4197.436035,4167.692383,4120,4185.12793,4164.102539,4176.410156,4168.717773,4150.256348,4190.256348,4134.358887,4141.538574,4256.922852,4149.743652
4147.179199,4213.333008,4185.641113,4093.333252,4187.692383,4183.589844,4178.461426,4174.358887,4162.05127,4191.794922,4143.589844,4149.230469,4243.07666,4155.897461
4144.615234,4243.07666,4134.358887,4097.94873,4166.153809,4203.07666,4178.461426,4188.717773,4170.769043,4191.281738,4153.846191,4158.461426,4263.07666,4171.794922
4147.179199,4223.07666,4187.692383,4126.666504,4190.769043,4184.102539,4197.436035,4168.717773,4144.102539,4191.281738,4143.589844,4160,4251.794922,4157.94873
4145.12793,4209.743652,4186.666504,4120,4200.512695,4165.12793,4191.281738,4165.12793,4143.589844,4192.820313,4143.07666,4158.461426,4230.256348,4148.717773
4148.717773,4222.05127,4195.897461,4097.94873,4197.436035,4169.743652,4182.563965,4191.794922,4162.05127,4192.307617,4152.307617,4163.589844,4249.230469,4160.512695
4156.922852,4213.846191,4243.07666,4106.153809,4196.410156,4187.179199,4196.922852,4198.974121,4154.358887,4191.281738,4147.692383,4177.94873,4251.281738,4160.512695
4150.256348,4202.563965,4182.563965,4118.974121,4175.897461,4186.666504,4189.743652,4183.589844,4152.307617,4190.256348,4138.974121,4149.743652,4218.461426,4141.538574
4158.461426,4205.641113,4209.230469,4119.487305,4193.846191,4172.307617,4184.615234,4178.461426,4155.384277,4191.794922,4140,4149.743652,4214.871582,4142.05127
4154.358887,4209.230469,4188.717773,4123.07666,4196.922852,4172.307617,4182.05127,4182.563965,4150.769043,4192.307617,4142.563965,4164.615234,4243.07666,4159.487305
4146.666504,4205.641113,4148.717773,4117.436035,4178.974121,4181.538574,4180,4180,4156.922852,4192.307617,4147.179199,4151.794922,4243.589844,4164.102539
4155.384277,4201.025391,4193.846191,4121.538574,4185.12793,4174.358887,4182.563965,4174.871582,4156.410156,4193.333008,4149.230469,4156.410156,4241.538574,4163.589844
4146.666504,4198.461426,4160,4138.461426,4179.487305,4167.179199,4171.281738,4174.871582,4149.743652,4193.333008,4145.641113,4157.436035,4260,4172.307617
4144.615234,4203.07666,4181.538574,4141.538574,4184.615234,4191.794922,4186.153809,4177.94873,4156.922852,4194.358887,4145.641113,4176.922852,4247.179199,4186.153809
4143.07666,4213.333008,4164.615234,4147.692383,4187.692383,4209.230469,4190.769043,4173.846191,4156.922852,4192.820313,4145.12793,4184.102539,4221.025391,4179.487305
4142.05127,4211.281738,4145.641113,4152.307617,4195.897461,4191.794922,4178.461426,4173.846191,4145.12793,4192.820313,4147.179199,4169.230469,4231.281738,4170.256348
4156.922852,4224.615234,4214.358887,4155.384277,4215.384277,4189.230469,4199.487305,4200,4148.205078,4194.871582,4157.436035,4193.333008,4256.922852,4186.153809
4167.692383,4248.205078,4190.256348,4184.615234,4195.384277,4205.12793,4201.538574,4213.846191,4165.641113,4191.281738,4166.666504,4193.333008,4248.717773,4195.897461
4182.563965,4242.563965,4220,4223.589844,4197.436035,4194.358887,4193.333008,4201.025391,4163.07666,4190.256348,4169.230469,4193.846191,4218.974121,4188.205078
4183.07666,4231.281738,4198.974121,4228.717773,4196.410156,4174.871582,4189.230469,4199.487305,4163.07666,4194.358887,4166.666504,4203.07666,4224.615234,4184.102539
4177.94873,4239.487305,4123.589844,4202.05127,4180.512695,4175.384277,4188.205078,4206.666504,4182.563965,4194.358887,4169.743652,4182.563965,4240,4187.179199
4185.12793,4251.281738,4196.410156,4206.666504,4203.07666,4178.461426,4200.512695,4202.563965,4181.025391,4192.820313,4175.897461,4183.589844,4229.743652,4183.589844
4173.846191,4260,4182.05127,4249.230469,4195.897461,4182.563965,4187.179199,4193.333008,4173.333008,4193.333008,4172.307617,4185.12793,4222.563965,4190.769043
4177.94873,4258.461426,4156.922852,4272.820313,4180,4180.512695,4182.563965,4188.205078,4172.820313,4194.358887,4168.717773,4190.256348,4224.615234,4210.769043
4189.743652,4247.179199,4169.230469,4261.538574,4182.05127,4173.333008,4185.641113,4175.897461,4162.05127,4191.281738,4167.692383,4192.820313,4212.307617,4200
4170.769043,4246.666504,4174.871582,4251.794922,4187.692383,4186.153809,4176.922852,4164.102539,4152.820313,4189.743652,4164.102539,4177.436035,4196.410156,4180.512695
4170.256348,4241.025391,4219.487305,4237.436035,4196.410156,4207.692383,4191.281738,4171.794922,4164.615234,4191.794922,4168.717773,4196.410156,4184.615234,4197.436035
4188.205078,4248.717773,4166.153809,4232.307617,4185.641113,4206.153809,4190.769043,4197.436035,4185.12793,4190.256348,4182.563965,4197.436035,4193.846191,4215.384277
4206.666504,4281.538574,4212.820313,4257.436035,4202.05127,4197.436035,4191.794922,4210.256348,4187.692383,4192.307617,4192.820313,4190.769043,4207.692383,4205.12793
4216.410156,4279.487305,4263.07666,4273.846191,4198.461426,4189.743652,4194.358887,4198.461426,4193.333008,4194.871582,4211.794922,4207.692383,4201.025391,4206.153809
4207.692383,4255.384277,4167.692383,4285.641113,4171.794922,4171.281738,4175.897461,4187.692383,4192.307617,4191.281738,4210.769043,4189.743652,4193.333008,4213.333008
4205.12793,4274.358887,4191.281738,4281.538574,4193.846191,4168.717773,4184.615234,4198.461426,4181.538574,4191.794922,4191.281738,4182.05127,4192.820313,4208.205078
4195.897461,4295.897461,4194.358887,4256.410156,4186.153809,4180.512695,4186.153809,4196.922852,4189.743652,4192.820313,4202.563965,4180.512695,4196.922852,4203.589844
4198.974121,4274.871582,4188.205078,4270.256348,4176.922852,4168.717773,4181.025391,4182.05127,4193.846191,4191.794922,4211.281738,4176.922852,4200.512695,4196.410156
4213.846191,4286.153809,4188.717773,4305.641113,4192.307617,4173.333008,4191.281738,4200.512695,4190.769043,4191.794922,4191.794922,4189.743652,4202.563965,4194.871582
4210.769043,4315.384277,4146.153809,4282.05127,4183.589844,4200,4191.281738,4214.871582,4205.641113,4192.307617,4205.641113,4186.153809,4202.05127,4213.333008
4207.692383,4302.563965,4206.153809,4258.461426,4191.281738,4190.256348,4195.897461,4192.820313,4206.666504,4193.333008,4234.871582,4193.846191,4203.589844,4232.820313
4200,4309.743652,4188.717773,4304.615234,4183.589844,4166.153809,4184.102539,4178.974121,4190.769043,4191.281738,4216.922852,4188.717773,4210.256348,4227.692383
4206.153809,4328.717773,4176.410156,4326.666504,4186.666504,4182.05127,4177.436035,4183.589844,4191.794922,4189.230469,4203.589844,4188.205078,4204.102539,4223.589844
4221.025391,4311.794922,4233.846191,4317.94873,4212.820313,4196.922852,4191.281738,4186.666504,4198.461426,4192.820313,4221.538574,4211.281738,4217.436035,4224.615234
4217.94873,4313.846191,4190.769043,4334.358887,4191.794922,4181.538574,4181.025391,4187.692383,4197.436035,4194.358887,4220,4201.025391,4237.94873,4224.102539
4221.025391,4333.333008,4210.769043,4342.05127,4190.256348,4173.846191,4183.589844,4191.794922,4185.641113,4191.281738,4209.743652,4201.025391,4231.794922,4237.436035
4214.358887,4319.487305,4194.358887,4338.461426,4197.436035,4171.281738,4184.615234,4187.179199,4183.589844,4190.769043,4214.871582,4202.05127,4224.615234,4240
4204.615234,4312.307617,4167.179199,4346.666504,4182.563965,4163.589844,4180,4190.256348,4201.025391,4194.358887,4216.922852,4202.05127,4235.897461,4238.974121
4204.615234,4301.025391,4204.615234,4350.256348,4178.461426,4163.589844,4186.153809,4187.692383,4198.974121,4193.846191,4210.256348,4213.333008,4250.256348,4241.538574
4194.871582,4289.743652,4138.974121,4359.487305,4168.717773,4183.07666,4185.12793,4182.05127,4188.205078,4191.281738,4213.846191,4192.820313,4249.230469,4247.179199
4202.05127,4309.230469,4165.12793,4368.205078,4183.589844,4202.563965,4201.025391,4196.410156,4196.922852,4194.358887,4222.563965,4197.436035,4247.179199,4249.743652
4196.922852,4312.820313,4195.897461,4342.563965,4186.153809,4185.12793,4189.230469,4190.769043,4205.641113,4192.307617,4214.358887,4204.615234,4252.820313,4237.94873
4172.820313,4287.692383,4187.692383,4322.05127,4192.307617,4158.461426,4172.307617,4170.256348,4188.205078,4188.205078,4200.512695,4190.256348,4256.410156,4226.153809
4185.12793,4280,4239.487305,4323.07666,4207.179199,4172.820313,4191.794922,4174.358887,4179.487305,4191.794922,4208.717773,4208.205078,4252.307617,4233.333008
4190.769043,4281.025391,4197.94873,4312.307617,4182.05127,4188.717773,4183.589844,4183.589844,4194.871582,4193.846191,4223.07666,4207.179199,4261.025391,4242.05127
4192.820313,4268.717773,4213.333008,4296.410156,4194.358887,4172.820313,4183.07666,4183.07666,4202.563965,4191.281738,4216.922852,4206.153809,4263.589844,4231.281738
4183.07666,4265.12793,4186.153809,4292.307617,4200.512695,4172.307617,4188.205078,4182.563965,4200.512695,4191.281738,4204.615234,4210.256348,4236.922852,4214.358887
4156.922852,4249.743652,4142.563965,4276.410156,4184.615234,4178.974121,4181.025391,4185.641113,4196.410156,4192.820313,4210.256348,4190.769043,4227.179199,4205.12793
4170.769043,4243.07666,4216.922852,4279.487305,4194.358887,4173.333008,4194.871582,4193.846191,4207.179199,4191.794922,4223.07666,4201.538574,4245.641113,4218.461426
4180,4260.512695,4191.794922,4301.538574,4184.102539,4174.358887,4190.256348,4186.666504,4212.820313,4190.769043,4217.436035,4196.410156,4258.461426,4230.256348
4170.769043,4242.05127,4195.897461,4266.153809,4186.666504,4183.589844,4187.179199,4172.307617,4204.615234,4193.333008,4215.897461,4194.871582,4258.974121,4222.05127
4167.692383,4220.512695,4189.743652,4250.769043,4184.102539,4189.743652,4194.358887,4180,4205.12793,4192.307617,4220.512695,4221.025391,4259.487305,4227.692383
4167.692383,4218.974121,4189.230469,4286.153809,4194.358887,4184.615234,4197.94873,4173.846191,4195.897461,4189.743652,4212.307617,4220.512695,4240.512695,4232.307617
4168.205078,4203.589844,4265.12793,4260,4229.230469,4185.12793,4211.281738,4169.743652,4191.281738,4192.307617,4218.974121,4224.615234,4218.974121,4227.179199
4152.307617,4212.307617,4145.12793,4214.871582,4193.333008,4195.897461,4189.743652,4203.589844,4216.922852,4191.794922,4234.358887,4205.12793,4253.846191,4227.692383
4148.205078,4233.333008,4091.794678,4238.974121,4168.717773,4195.384277,4169.230469,4210.769043,4221.538574,4191.281738,4226.666504,4177.436035,4274.871582,4222.563965
4150.256348,4216.922852,4161.025391,4264.102539,4181.025391,4187.692383,4171.281738,4176.922852,4202.05127,4190.769043,4222.563965,4175.384277,4211.281738,4204.102539
4146.666504,4214.358887,4147.692383,4225.641113,4172.820313,4188.717773,4177.94873,4188.205078,4215.384277,4187.692383,4231.794922,4174.871582,4188.717773,4206.666504
4166.153809,4236.922852,4185.641113,4197.94873,4188.205078,4182.05127,4195.384277,4222.563965,4235.897461,4191.281738,4231.281738,4190.769043,4252.307617,4228.205078
4172.307617,4238.461426,4173.333008,4216.410156,4189.230469,4170.256348,4185.12793,4209.743652,4234.358887,4193.846191,4229.743652,4183.589844,4247.179199,4226.153809
4171.794922,4240,4186.153809,4238.974121,4188.205078,4179.487305,4182.563965,4193.846191,4217.436035,4191.794922,4234.871582,4190.769043,4195.384277,4214.358887
4170.256348,4241.538574,4205.12793,4230.769043,4191.281738,4188.717773,4194.358887,4194.871582,4203.07666,4192.820313,4228.205078,4206.666504,4216.922852,4207.179199
4162.563965,4228.717773,4145.641113,4190.769043,4179.487305,4188.717773,4189.743652,4188.205078,4212.820313,4193.846191,4224.102539,4188.717773,4240.512695,4210.769043
4175.897461,4230.256348,4185.12793,4175.384277,4195.384277,4192.820313,4204.102539,4200,4222.563965,4191.794922,4236.922852,4209.743652,4215.384277,4226.153809
4170.256348,4261.538574,4161.025391,4188.205078,4187.179199,4195.897461,4197.436035,4220,4230.256348,4189.743652,4235.897461,4217.436035,4219.487305,4229.230469
4151.281738,4280,4149.743652,4204.102539,4181.025391,4193.333008,4187.692383,4220,4241.025391,4193.846191,4225.641113,4201.538574,4238.461426,4217.436035
4148.717773,4268.717773,4196.922852,4216.922852,4197.94873,4196.410156,4205.12793,4214.871582,4234.358887,4195.384277,4235.897461,4213.846191,4218.974121,4203.07666
4157.94873,4264.615234,4164.615234,4210.769043,4184.102539,4202.563965,4197.436035,4206.666504,4229.230469,4191.281738,4242.05127,4201.538574,4197.94873,4208.717773
4172.820313,4281.538574,4212.307617,4212.820313,4185.641113,4208.205078,4198.974121,4209.743652,4235.384277,4190.769043,4235.384277,4205.12793,4198.974121,4228.717773
4167.179199,4297.436035,4206.153809,4244.102539,4183.07666,4205.641113,4202.563965,4229.743652,4235.384277,4193.846191,4236.410156,4216.410156,4209.743652,4228.717773
4167.692383,4286.153809,4197.94873,4260,4187.179199,4192.307617,4199.487305,4225.641113,4222.05127,4194.358887,4225.12793,4210.256348,4210.769043,4216.410156
4175.384277,4275.897461,4241.025391,4253.846191,4201.538574,4190.769043,4207.179199,4209.743652,4215.897461,4192.820313,4211.281738,4220,4213.846191,4217.436035
4174.871582,4272.820313,4213.846191,4250.769043,4194.871582,4194.871582,4201.025391,4208.717773,4227.692383,4190.256348,4228.205078,4212.820313,4232.820313,4224.615234
4187.692383,4256.922852,4246.153809,4247.692383,4209.743652,4198.974121,4207.692383,4214.871582,4228.717773,4192.307617,4230.256348,4218.974121,4234.358887,4226.153809
4177.436035,4251.281738,4195.897461,4240,4192.820313,4204.615234,4200,4202.05127,4214.358887,4192.307617,4207.179199,4219.487305,4228.205078,4224.615234
4166.666504,4245.12793,4176.410156,4226.153809,4178.974121,4198.461426,4189.230469,4181.538574,4212.820313,4193.333008,4223.07666,4210.256348,4220.512695,4233.333008
